lat,longitude,magnitude of bed shear stress (N/m^2)
25.60440000000,89.69220000000,1.97E-08
25.60300000000,89.69170000000,8.25E-09
25.60160000000,89.69120000000,0
25.60030000000,89.69050000000,4.13E-08
25.59890000000,89.68960000000,1.10E-08
25.59740000000,89.68870000000,8.35E-08
25.59580000000,89.68780000000,2.05E-07
25.59400000000,89.68690000000,8.71E-07
25.59210000000,89.68620000000,5.19E-07
25.59000000000,89.68570000000,8.50E-10
25.58790000000,89.68540000000,1.26E-07
25.58580000000,89.68530000000,4.59E-07
25.58390000000,89.68530000000,3.93E-07
25.58230000000,89.68540000000,1.65E-07
25.58080000000,89.68540000000,3.85E-07
25.57930000000,89.68540000000,7.34E-08
25.57780000000,89.68540000000,6.51E-08
25.57620000000,89.68540000000,4.12E-07
25.57450000000,89.68530000000,2.44E-07
25.57280000000,89.68530000000,3.89E-07
25.57110000000,89.68520000000,7.02E-07
25.56930000000,89.68520000000,4.16E-07
25.56750000000,89.68510000000,1.50E-06
25.56570000000,89.68490000000,1.54E-06
25.56390000000,89.68460000000,1.27E-06
25.56230000000,89.68420000000,3.64E-06
25.56070000000,89.68370000000,5.52E-06
25.55920000000,89.68310000000,4.20E-07
25.55780000000,89.68240000000,5.41E-07
25.55640000000,89.68160000000,8.82E-07
25.55500000000,89.68070000000,7.29E-06
25.55360000000,89.67970000000,4.13E-06
25.55220000000,89.67880000000,5.05E-06
25.55080000000,89.67780000000,7.63E-06
25.54930000000,89.67700000000,7.77E-06
25.54790000000,89.67610000000,1.30E-06
25.54620000000,89.67510000000,1.22E-06
25.54450000000,89.67400000000,9.94E-06
25.54280000000,89.67270000000,7.41E-06
25.54120000000,89.67130000000,1.44E-06
25.53960000000,89.66980000000,1.87E-06
25.53800000000,89.66820000000,2.28E-06
25.53640000000,89.66680000000,4.96E-07
25.53480000000,89.66540000000,6.29E-07
25.53300000000,89.66400000000,2.76E-07
25.53110000000,89.66260000000,3.71E-08
25.52890000000,89.66130000000,1.30E-06
25.52670000000,89.66010000000,4.26E-07
25.52450000000,89.65930000000,3.59E-06
25.52220000000,89.65870000000,9.67E-07
25.51980000000,89.65820000000,2.05E-06
25.51730000000,89.65790000000,4.02E-06
25.51480000000,89.65760000000,1.20E-06
25.51230000000,89.65720000000,1.09E-05
25.50990000000,89.65670000000,2.16E-05
25.50750000000,89.65620000000,9.56E-05
25.50300000000,89.65460000000,1.90E-25
25.50070000000,89.65350000000,2.44E-25
25.49840000000,89.65240000000,9.54E-26
25.49610000000,89.65120000000,6.64E-26
25.49390000000,89.65020000000,5.95E-26
25.49170000000,89.64920000000,6.99E-26
25.48940000000,89.64840000000,7.44E-26
25.48700000000,89.64770000000,1.75E-25
25.48470000000,89.64720000000,4.61E-25
25.48250000000,89.64690000000,2.99E-25
25.48030000000,89.64670000000,2.06E-25
25.47820000000,89.64670000000,2.93E-25
25.47600000000,89.64670000000,5.27E-25
25.47380000000,89.64690000000,8.08E-25
25.47160000000,89.64710000000,1.39E-24
25.46950000000,89.64740000000,1.45E-24
25.46760000000,89.64770000000,8.27E-25
25.46570000000,89.64800000000,6.29E-25
25.46370000000,89.64820000000,7.05E-25
25.46150000000,89.64840000000,6.79E-25
25.45940000000,89.64840000000,3.41E-25
25.45730000000,89.64820000000,4.96E-25
25.45530000000,89.64790000000,9.64E-25
25.45330000000,89.64730000000,9.97E-25
25.45110000000,89.64640000000,8.58E-25
25.44880000000,89.64530000000,9.88E-25
25.44640000000,89.64390000000,6.92E-25
25.44410000000,89.64250000000,2.88E-25
25.44180000000,89.64110000000,1.23E-25
25.43940000000,89.63960000000,4.03E-26
25.43690000000,89.63830000000,7.79E-26
25.43420000000,89.63700000000,8.86E-27
25.43130000000,89.63590000000,5.59E-27
25.42830000000,89.63510000000,3.16E-26
25.42520000000,89.63430000000,7.44E-26
25.42190000000,89.63380000000,1.38E-25
25.41860000000,89.63330000000,5.60E-26
25.41530000000,89.63290000000,1.01E-25
25.41190000000,89.63270000000,1.26E-26
25.40840000000,89.63270000000,2.44E-26
25.40480000000,89.63310000000,7.07E-26
25.40130000000,89.63380000000,9.75E-26
25.39810000000,89.63460000000,1.90E-25
25.39520000000,89.63530000000,8.16E-25
25.39250000000,89.63570000000,8.04E-25
25.38980000000,89.63550000000,2.20E-24
25.38680000000,89.63470000000,8.52E-25
25.38360000000,89.63370000000,1.66E-24
25.38020000000,89.63290000000,1.54E-24
25.37670000000,89.63240000000,1.45E-24
25.37330000000,89.63210000000,1.53E-24
25.37010000000,89.63190000000,1.52E-24
25.36710000000,89.63150000000,1.78E-24
25.36430000000,89.63090000000,2.29E-24
25.36170000000,89.63000000000,1.70E-24
25.35930000000,89.62900000000,1.01E-24
25.35700000000,89.62800000000,1.15E-24
25.35470000000,89.62700000000,1.54E-24
25.35250000000,89.62610000000,1.18E-24
25.35020000000,89.62490000000,6.13E-25
25.34770000000,89.62340000000,3.42E-25
25.34490000000,89.62160000000,4.48E-25
25.34180000000,89.61980000000,3.94E-25
25.33820000000,89.61830000000,7.19E-25
25.33420000000,89.61730000000,1.17E-24
25.33010000000,89.61710000000,1.56E-24
25.32610000000,89.61760000000,1.95E-24
25.32240000000,89.61880000000,2.85E-24
25.31910000000,89.62020000000,4.92E-24
25.31620000000,89.62150000000,6.65E-24
25.31380000000,89.62240000000,8.04E-24
25.31130000000,89.62290000000,7.53E-24
25.30840000000,89.62330000000,3.26E-24
25.30520000000,89.62360000000,5.36E-24
25.30230000000,89.62360000000,5.05E-24
25.30010000000,89.62320000000,9.96E-24
25.29850000000,89.62240000000,9.30E-24
25.29700000000,89.62140000000,4.07E-24
25.29490000000,89.62030000000,2.98E-24
25.29230000000,89.61900000000,2.54E-24
25.28930000000,89.61800000000,1.08E-24
25.28630000000,89.61720000000,2.72E-25
25.28350000000,89.61670000000,6.72E-26
25.28070000000,89.61650000000,5.38E-26
25.27780000000,89.61640000000,2.48E-25
25.27480000000,89.61640000000,1.95E-25
25.27180000000,89.61660000000,5.24E-25
25.26880000000,89.61670000000,1.52E-25
25.26580000000,89.61680000000,1.25E-25
25.26280000000,89.61640000000,1.13E-24
25.25980000000,89.61550000000,4.41E-24
25.25670000000,89.61420000000,2.94E-24
25.25380000000,89.61250000000,1.48E-24
25.25140000000,89.61080000000,3.90E-24
25.24930000000,89.60920000000,1.41E-24
25.24730000000,89.60730000000,4.69E-25
25.24510000000,89.60510000000,2.01E-25
25.24260000000,89.60270000000,1.24E-25
25.23970000000,89.60060000000,4.43E-26
25.23650000000,89.59880000000,6.33E-26
25.23300000000,89.59750000000,1.44E-25
25.22920000000,89.59640000000,8.46E-25
25.22540000000,89.59550000000,2.61E-25
25.22170000000,89.59470000000,5.68E-26
25.21810000000,89.59390000000,7.43E-27
25.21440000000,89.59330000000,2.30E-26
25.21070000000,89.59300000000,1.23E-25
25.20700000000,89.59310000000,3.75E-26
25.20330000000,89.59360000000,2.94E-25
25.19960000000,89.59450000000,1.09E-25
25.19590000000,89.59550000000,6.21E-27
25.19210000000,89.59650000000,2.06E-25
25.18820000000,89.59730000000,2.33E-25
25.18440000000,89.59760000000,1.38E-25
25.18080000000,89.59760000000,2.42E-25
25.17730000000,89.59720000000,2.62E-25
25.17390000000,89.59650000000,1.44E-25
25.17040000000,89.59570000000,5.07E-26
25.16690000000,89.59500000000,2.13E-26
25.16310000000,89.59440000000,8.71E-26
25.15910000000,89.59410000000,1.76E-25
25.15490000000,89.59420000000,1.88E-25
25.15090000000,89.59480000000,3.52E-25
25.14720000000,89.59570000000,8.18E-25
25.14390000000,89.59670000000,6.34E-25
25.14090000000,89.59780000000,8.48E-25
25.13780000000,89.59870000000,1.05E-24
25.13470000000,89.59930000000,1.87E-24
25.13170000000,89.59950000000,2.27E-24
25.12900000000,89.59930000000,1.59E-24
25.12660000000,89.59890000000,4.80E-25
25.12430000000,89.59820000000,7.07E-25
25.12180000000,89.59730000000,5.50E-25
25.11920000000,89.59630000000,5.86E-25
25.11630000000,89.59550000000,3.84E-25
25.11340000000,89.59480000000,3.02E-25
25.11030000000,89.59430000000,5.42E-26
25.10720000000,89.59410000000,5.19E-26
25.10420000000,89.59390000000,7.11E-26
25.10120000000,89.59370000000,7.64E-26
25.09830000000,89.59340000000,1.28E-25
25.09540000000,89.59300000000,2.53E-25
25.09230000000,89.59250000000,3.17E-25
25.08930000000,89.59210000000,1.83E-25
25.08620000000,89.59160000000,7.37E-26
25.08320000000,89.59120000000,8.94E-27
25.08010000000,89.59090000000,2.17E-25
25.07690000000,89.59060000000,1.37E-25
25.07360000000,89.59030000000,2.78E-26
25.07020000000,89.59010000000,4.65E-26
25.06680000000,89.59000000000,3.34E-26
25.06340000000,89.59000000000,2.61E-26
25.06010000000,89.59000000000,8.67E-26
25.05690000000,89.58980000000,8.60E-26
25.05370000000,89.58950000000,3.04E-26
25.05060000000,89.58900000000,2.19E-25
25.04770000000,89.58830000000,2.83E-25
25.04490000000,89.58750000000,7.30E-26
25.04200000000,89.58650000000,2.13E-26
25.03900000000,89.58550000000,3.79E-26
25.03580000000,89.58430000000,1.20E-25
25.03250000000,89.58310000000,2.36E-25
25.02890000000,89.58190000000,3.60E-25
25.02530000000,89.58090000000,2.87E-25
25.02160000000,89.57990000000,1.33E-25
25.01790000000,89.57900000000,6.96E-26
25.01430000000,89.57810000000,1.26E-26
25.01060000000,89.57720000000,5.90E-26
25.00680000000,89.57620000000,3.14E-25
25.00290000000,89.57530000000,4.32E-25
24.99890000000,89.57450000000,3.48E-25
24.99490000000,89.57390000000,6.67E-25
24.99110000000,89.57340000000,4.61E-25
24.98720000000,89.57290000000,9.27E-27
24.98340000000,89.57220000000,8.30E-27
24.97960000000,89.57140000000,7.67E-26
24.97570000000,89.57060000000,5.68E-25
24.97160000000,89.56990000000,5.47E-25
24.96730000000,89.56940000000,1.96E-25
24.96290000000,89.56930000000,1.48E-26
24.95830000000,89.56970000000,2.01E-26
24.93880000000,89.57520000000,0.031789619
24.93390000000,89.57660000000,0.05224497
24.92920000000,89.57770000000,0.062189056
24.92450000000,89.57830000000,0.092064949
24.91960000000,89.57870000000,0.116757743
24.91450000000,89.57920000000,0.096360956
24.90900000000,89.58000000000,0.066946099
24.90340000000,89.58100000000,0.081674106
24.89790000000,89.58230000000,0.097775338
24.89240000000,89.58360000000,0.09692212
24.88690000000,89.58450000000,0.073029033
24.88100000000,89.58500000000,0.066315911
24.87480000000,89.58510000000,0.076328621
24.86810000000,89.58510000000,0.07489278
24.86100000000,89.58560000000,0.073375612
24.85380000000,89.58670000000,0.073546542
24.84690000000,89.58840000000,0.075016919
24.84080000000,89.59070000000,0.081214141
24.83560000000,89.59310000000,0.094860015
24.83090000000,89.59540000000,0.110643018
24.82650000000,89.59720000000,0.115272323
24.82210000000,89.59850000000,0.1051629
24.81760000000,89.59960000000,0.091620386
24.81290000000,89.60090000000,0.084138975
24.80810000000,89.60240000000,0.083373892
24.80350000000,89.60410000000,0.08637098
24.79910000000,89.60600000000,0.091801518
24.79500000000,89.60780000000,0.098601489
24.79110000000,89.60950000000,0.10423257
24.78720000000,89.61110000000,0.105482889
24.78310000000,89.61250000000,0.102047605
24.77880000000,89.61380000000,0.096691066
24.77440000000,89.61500000000,0.09183522
24.76980000000,89.61620000000,0.087636613
24.76510000000,89.61720000000,0.082688908
24.76020000000,89.61820000000,0.076152297
24.75510000000,89.61920000000,0.069273854
24.74990000000,89.62030000000,0.064375632
24.74450000000,89.62160000000,0.062819236
24.73890000000,89.62330000000,0.064113725
24.73330000000,89.62510000000,0.06656742
24.72770000000,89.62700000000,0.068752963
24.72220000000,89.62890000000,0.069795397
24.71670000000,89.63070000000,0.069198157
24.71110000000,89.63240000000,0.066704571
24.70560000000,89.63400000000,0.06323479
24.70000000000,89.63570000000,0.062147436
24.69460000000,89.63750000000,0.059453764
24.68940000000,89.63950000000,0.058034945
24.68450000000,89.64170000000,0.052935661
24.68000000000,89.64410000000,0.053385007
24.67590000000,89.64670000000,0.043422728
24.67220000000,89.64950000000,0.039594523
24.66860000000,89.65220000000,0.068530347
24.66520000000,89.65490000000,0.098098356
24.66180000000,89.65730000000,0.120609921
24.65850000000,89.65960000000,0.122590509
24.65490000000,89.66150000000,0.15946642
24.65100000000,89.66320000000,0.183030492
24.64650000000,89.66470000000,0.148484548
24.64140000000,89.66580000000,0.132748285
24.63590000000,89.66620000000,0.119217299
24.63020000000,89.66590000000,0.089326635
24.62420000000,89.66490000000,0.062674854
24.61780000000,89.66380000000,0.046463728
24.61070000000,89.66300000000,0.037856456
24.60350000000,89.66300000000,0.033080212
24.59680000000,89.66380000000,0.030651551
24.59120000000,89.66520000000,0.031458217
24.58680000000,89.66690000000,0.036205707
24.58270000000,89.66890000000,0.043212389
24.57830000000,89.67090000000,0.047898221
24.57320000000,89.67290000000,0.047686016
24.56750000000,89.67510000000,0.045770319
24.56130000000,89.67770000000,0.04693094
24.55470000000,89.68060000000,0.051774228
24.54730000000,89.68350000000,0.055837535
24.53900000000,89.68610000000,0.054052286
24.52960000000,89.68840000000,0.047263605
24.51970000000,89.69060000000,0.040421274
24.50970000000,89.69310000000,0.035592909
24.50050000000,89.69620000000,0.032397314
24.49270000000,89.69980000000,0.030949286
24.48680000000,89.70350000000,0.033333763
24.48270000000,89.70710000000,0.042466179
24.47950000000,89.71050000000,0.060104443
24.47650000000,89.71370000000,0.081747366
24.47340000000,89.71640000000,0.095739368
24.46980000000,89.71860000000,0.095776111
24.46580000000,89.72030000000,0.086518835
24.46150000000,89.72150000000,0.071280464
24.45690000000,89.72200000000,0.047605734
24.45190000000,89.72180000000,0.019731827
24.44080000000,89.72030000000,2.06E-25
24.43480000000,89.71960000000,2.25E-25
24.42880000000,89.71920000000,5.33E-25
24.42260000000,89.71900000000,6.12E-25
24.41610000000,89.71880000000,5.72E-25
24.40940000000,89.71870000000,4.56E-25
24.40230000000,89.71890000000,7.91E-26
24.39510000000,89.71980000000,8.12E-26
24.38780000000,89.72120000000,7.06E-25
24.38050000000,89.72270000000,1.36E-24
24.37290000000,89.72380000000,1.22E-23
24.36520000000,89.72430000000,9.48E-24
24.35740000000,89.72390000000,2.75E-24
24.34960000000,89.72290000000,2.22E-24
24.34200000000,89.72160000000,8.80E-25
24.33450000000,89.72010000000,1.72E-24
24.32720000000,89.71860000000,2.88E-24
24.32000000000,89.71740000000,2.83E-24
24.31300000000,89.71630000000,2.48E-24
24.30620000000,89.71530000000,1.27E-24
24.29960000000,89.71420000000,3.88E-25
24.29310000000,89.71310000000,1.76E-25
24.28670000000,89.71200000000,2.42E-25
24.28030000000,89.71080000000,1.64E-25
24.27380000000,89.70960000000,1.17E-25
24.26700000000,89.70840000000,2.80E-26
24.26000000000,89.70740000000,1.09E-26
24.25310000000,89.70690000000,6.33E-26
24.24640000000,89.70700000000,9.62E-26
24.24020000000,89.70740000000,2.10E-25
24.23430000000,89.70740000000,5.08E-25
24.22830000000,89.70620000000,1.07E-25
24.22200000000,89.70380000000,2.56E-26
24.20760000000,89.69850000000,0.004479974
24.20000000000,89.69720000000,0.01302339
24.19280000000,89.69700000000,0.017824197
24.18690000000,89.69770000000,0.020827641
24.18220000000,89.69870000000,0.031856402
24.17820000000,89.69950000000,0.049231662
24.17400000000,89.69910000000,0.057005777
24.16920000000,89.69720000000,0.048728759
24.16380000000,89.69390000000,0.036799807
24.15780000000,89.69000000000,0.027608638
24.15120000000,89.68590000000,0.021794975
24.14390000000,89.68230000000,0.019724193
24.13610000000,89.67960000000,0.021369391
24.12790000000,89.67800000000,0.026618286
24.11970000000,89.67750000000,0.032794187
24.11190000000,89.67790000000,0.037375636
24.10430000000,89.67860000000,0.039984321
24.09690000000,89.67880000000,0.039020253
24.08900000000,89.67770000000,0.033382981
24.08050000000,89.67520000000,0.026797732
24.07130000000,89.67140000000,0.022814877
24.06150000000,89.66720000000,0.021112592
24.05120000000,89.66320000000,0.02078657
24.04100000000,89.66020000000,0.020481994
24.03140000000,89.65870000000,0.021262166
24.02270000000,89.65860000000,0.0246384
24.01510000000,89.65930000000,0.030066581
24.00870000000,89.66010000000,0.035723219
24.00340000000,89.66030000000,0.038456435
23.99860000000,89.66000000000,0.036759442
23.99400000000,89.65910000000,0.031862382
23.98930000000,89.65780000000,0.02612391
23.98440000000,89.65630000000,0.020943536
23.97930000000,89.65480000000,0.016807199
23.97400000000,89.65360000000,0.013877401
23.96870000000,89.65280000000,0.012250658
23.96320000000,89.65270000000,0.012080708
23.95770000000,89.65320000000,0.013325649
23.95220000000,89.65410000000,0.015564509
23.94670000000,89.65530000000,0.018114469
23.94120000000,89.65640000000,0.020490839
23.93580000000,89.65740000000,0.022794515
23.93030000000,89.65840000000,0.025176305
23.92470000000,89.65930000000,0.027419072
23.91900000000,89.66020000000,0.029095428
23.91330000000,89.66100000000,0.029908457
23.90760000000,89.66180000000,0.030224811
23.90210000000,89.66260000000,0.0308766
23.89680000000,89.66360000000,0.031707306
23.89190000000,89.66480000000,0.032263775
23.88690000000,89.66620000000,0.032874822
23.88190000000,89.66790000000,0.033884324
23.87670000000,89.66990000000,0.035134532
23.87140000000,89.67200000000,0.035904544
23.86620000000,89.67400000000,0.035641626
23.86110000000,89.67590000000,0.034380919
23.85600000000,89.67780000000,0.03216626
23.85090000000,89.67960000000,0.029021379
23.84580000000,89.68150000000,0.024714549
23.84080000000,89.68340000000,0.026108461
23.83610000000,89.68510000000,0.014716143
23.82740000000,89.68800000000,1.34E-27
25.82830000000,89.74750000000,3.32E-27
25.82640000000,89.74680000000,1.63E-26
25.82430000000,89.74610000000,8.14E-26
25.82210000000,89.74550000000,5.58E-26
25.82000000000,89.74500000000,4.76E-26
25.81790000000,89.74450000000,1.42E-25
25.81590000000,89.74410000000,7.06E-26
25.81410000000,89.74360000000,5.22E-26
25.80380000000,89.74070000000,1.60E-10
25.80220000000,89.74030000000,1.57E-11
25.80070000000,89.74000000000,1.32E-08
25.79910000000,89.73970000000,2.16E-09
25.79760000000,89.73960000000,9.32E-09
25.79610000000,89.73950000000,1.44E-09
25.79470000000,89.73950000000,2.24E-08
25.79330000000,89.73960000000,8.27E-08
25.79200000000,89.73970000000,1.50E-08
25.79060000000,89.73980000000,4.95E-09
25.78910000000,89.73990000000,3.89E-08
25.78760000000,89.74010000000,4.96E-08
25.78600000000,89.74020000000,1.34E-08
25.78440000000,89.74030000000,2.31E-08
25.78280000000,89.74030000000,4.46E-09
25.78120000000,89.74020000000,3.81E-09
25.77960000000,89.73990000000,3.68E-08
25.77800000000,89.73950000000,3.16E-08
25.77640000000,89.73900000000,4.01E-08
25.77480000000,89.73830000000,4.90E-08
25.77330000000,89.73770000000,2.12E-08
25.77190000000,89.73710000000,8.72E-09
25.77050000000,89.73650000000,5.22E-08
25.76920000000,89.73600000000,5.06E-08
25.76780000000,89.73550000000,3.08E-08
25.76650000000,89.73510000000,7.12E-10
25.76500000000,89.73460000000,6.70E-08
25.76360000000,89.73410000000,5.38E-09
25.76220000000,89.73360000000,5.25E-08
25.76080000000,89.73300000000,4.25E-08
25.75940000000,89.73240000000,6.02E-08
25.75810000000,89.73180000000,6.57E-08
